employee_id,score,pillar_code,year
EMP101128,2.0,SEA,2023.0
EMP101129,4.0,SEA,2023.0
EMP101130,4.0,SEA,2023.0
EMP101131,3.0,SEA,2023.0
EMP101132,4.0,SEA,2023.0
EMP101133,,SEA,2023.0
EMP101134,1.0,SEA,2023.0
EMP101135,1.0,SEA,2023.0
EMP101136,4.0,SEA,2023.0
EMP101137,4.0,SEA,2023.0
EMP101138,4.0,SEA,2023.0
EMP101139,3.0,SEA,2023.0
EMP101140,3.0,SEA,2023.0
EMP101141,3.0,SEA,2023.0
EMP101142,5.0,SEA,2023.0
EMP101143,,SEA,2023.0
EMP101144,5.0,SEA,2023.0
EMP101145,4.0,SEA,2023.0
EMP101146,4.0,SEA,2023.0
EMP101147,4.0,SEA,2023.0
EMP101148,5.0,SEA,2023.0
EMP101149,3.0,SEA,2023.0
EMP101150,3.0,SEA,2023.0
EMP101151,4.0,SEA,2023.0
EMP101152,4.0,SEA,2023.0
EMP101153,,SEA,2023.0
EMP101154,3.0,SEA,2023.0
EMP101155,5.0,SEA,2023.0
EMP101156,2.0,SEA,2023.0
EMP101157,3.0,SEA,2023.0
EMP101158,3.0,SEA,2023.0
EMP101159,2.0,SEA,2023.0
EMP101160,3.0,SEA,2023.0
EMP101161,3.0,SEA,2023.0
EMP101162,5.0,SEA,2023.0
EMP101163,1.0,SEA,2023.0
EMP101164,4.0,SEA,2023.0
EMP101165,3.0,SEA,2023.0
EMP101166,4.0,SEA,2023.0
EMP101167,3.0,SEA,2023.0
EMP101168,3.0,SEA,2023.0
EMP101169,3.0,SEA,2023.0
EMP101170,2.0,SEA,2023.0
EMP101171,3.0,SEA,2023.0
EMP101172,1.0,SEA,2023.0
EMP101173,3.0,SEA,2023.0
EMP101174,3.0,SEA,2023.0
EMP101175,3.0,SEA,2023.0
EMP101176,,SEA,2023.0
EMP101177,3.0,SEA,2023.0
EMP101178,2.0,SEA,2023.0
EMP101179,2.0,SEA,2023.0
EMP101180,2.0,SEA,2023.0
EMP101181,3.0,SEA,2023.0
EMP101182,3.0,SEA,2023.0
EMP101183,4.0,SEA,2023.0
EMP101184,2.0,SEA,2023.0
EMP101185,3.0,SEA,2023.0
EMP101186,5.0,SEA,2023.0
EMP101187,2.0,SEA,2023.0
EMP101188,4.0,SEA,2023.0
EMP101189,,SEA,2023.0
EMP101190,2.0,SEA,2023.0
EMP101191,1.0,SEA,2023.0
EMP101192,,SEA,2023.0
EMP101193,1.0,SEA,2023.0
EMP101194,5.0,SEA,2023.0
EMP101195,,SEA,2023.0
EMP101196,4.0,SEA,2023.0
EMP101197,4.0,SEA,2023.0
EMP101198,5.0,SEA,2023.0
EMP101199,1.0,SEA,2023.0
EMP101200,3.0,SEA,2023.0
EMP101201,4.0,SEA,2023.0
EMP101202,,SEA,2023.0
EMP101203,3.0,SEA,2023.0
EMP101204,4.0,SEA,2023.0
EMP101205,3.0,SEA,2023.0
EMP101206,1.0,SEA,2023.0
EMP101207,4.0,SEA,2023.0
EMP101208,3.0,SEA,2023.0
EMP101209,2.0,SEA,2023.0
EMP101210,4.0,SEA,2023.0
EMP101211,4.0,SEA,2023.0
EMP101212,,SEA,2023.0
EMP101213,3.0,SEA,2023.0
EMP101214,2.0,SEA,2023.0
EMP101215,1.0,SEA,2023.0
EMP101216,3.0,SEA,2023.0
EMP101217,4.0,SEA,2023.0
EMP101218,5.0,SEA,2023.0
EMP101219,3.0,SEA,2023.0
EMP101220,5.0,SEA,2023.0
EMP101221,1.0,SEA,2023.0
EMP101222,4.0,SEA,2023.0
EMP101223,4.0,SEA,2023.0
EMP101224,3.0,SEA,2023.0
EMP101225,2.0,SEA,2023.0
EMP101226,2.0,SEA,2023.0
EMP101227,4.0,SEA,2023.0
EMP101228,4.0,SEA,2023.0
EMP101229,4.0,SEA,2023.0
EMP101230,5.0,SEA,2023.0
EMP101231,4.0,SEA,2023.0
EMP101232,2.0,SEA,2023.0
EMP101233,2.0,SEA,2023.0
EMP101234,2.0,SEA,2023.0
EMP101235,5.0,SEA,2023.0
EMP101236,4.0,SEA,2023.0
EMP101237,5.0,SEA,2023.0
EMP101238,3.0,SEA,2023.0
EMP101239,4.0,SEA,2023.0
EMP101240,3.0,SEA,2023.0
EMP101241,3.0,SEA,2023.0
EMP101242,2.0,SEA,2023.0
EMP101243,3.0,SEA,2023.0
EMP101244,3.0,SEA,2023.0
EMP101245,1.0,SEA,2023.0
EMP101246,5.0,SEA,2023.0
EMP101247,4.0,SEA,2023.0
EMP101248,3.0,SEA,2023.0
EMP101249,4.0,SEA,2023.0
EMP101250,2.0,SEA,2023.0
EMP101251,2.0,SEA,2023.0
EMP101252,3.0,SEA,2023.0
EMP101253,3.0,SEA,2023.0
EMP101254,5.0,SEA,2023.0
EMP101255,,SEA,2023.0
EMP101256,5.0,SEA,2023.0
EMP101257,1.0,SEA,2023.0
EMP101258,1.0,SEA,2023.0
EMP101259,4.0,SEA,2023.0
EMP101260,2.0,SEA,2023.0
EMP101261,2.0,SEA,2023.0
EMP101262,2.0,SEA,2023.0
EMP101263,1.0,SEA,2023.0
EMP101264,4.0,SEA,2023.0
EMP101265,,SEA,2023.0
EMP101266,4.0,SEA,2023.0
EMP101267,3.0,SEA,2023.0
EMP101268,5.0,SEA,2023.0
EMP101269,,SEA,2023.0
EMP101270,,SEA,2023.0
EMP101271,2.0,SEA,2023.0
EMP101272,1.0,SEA,2023.0
EMP101273,3.0,SEA,2023.0
EMP101274,2.0,SEA,2023.0
EMP101275,3.0,SEA,2023.0
EMP101276,5.0,SEA,2023.0
EMP101277,1.0,SEA,2023.0
EMP101278,3.0,SEA,2023.0
EMP101279,5.0,SEA,2023.0
EMP101280,4.0,SEA,2023.0
EMP101281,,SEA,2023.0
EMP101282,2.0,SEA,2023.0
EMP101283,4.0,SEA,2023.0
EMP101284,4.0,SEA,2023.0
EMP101285,3.0,SEA,2023.0
EMP101286,3.0,SEA,2023.0
EMP101287,2.0,SEA,2023.0
EMP101288,2.0,SEA,2023.0
EMP101289,5.0,SEA,2023.0
EMP101290,3.0,SEA,2023.0
EMP101291,1.0,SEA,2023.0
EMP101292,5.0,SEA,2023.0
EMP101293,3.0,SEA,2023.0
EMP101294,4.0,SEA,2023.0
EMP101295,3.0,SEA,2023.0
EMP101296,4.0,SEA,2023.0
EMP101297,4.0,SEA,2023.0
EMP101298,1.0,SEA,2023.0
EMP101299,3.0,SEA,2023.0
EMP101300,4.0,SEA,2023.0
EMP101301,5.0,SEA,2023.0
EMP101302,3.0,SEA,2023.0
EMP101303,3.0,SEA,2023.0
EMP101304,4.0,SEA,2023.0
EMP101305,5.0,SEA,2023.0
EMP101306,5.0,SEA,2023.0
EMP101307,1.0,SEA,2023.0
EMP101308,3.0,SEA,2023.0
EMP101309,3.0,SEA,2023.0
EMP101310,,SEA,2023.0
EMP101311,2.0,SEA,2023.0
EMP101312,3.0,SEA,2023.0
EMP101313,3.0,SEA,2023.0
EMP101314,5.0,SEA,2023.0
EMP101315,3.0,SEA,2023.0
EMP101316,3.0,SEA,2023.0
EMP101317,3.0,SEA,2023.0
EMP101318,3.0,SEA,2023.0
EMP101319,2.0,SEA,2023.0
EMP101320,1.0,SEA,2023.0
EMP101321,2.0,SEA,2023.0
EMP101322,3.0,SEA,2023.0
EMP101323,2.0,SEA,2023.0
EMP101324,4.0,SEA,2023.0
EMP101325,4.0,SEA,2023.0
EMP101326,4.0,SEA,2023.0
EMP101327,3.0,SEA,2023.0
EMP101328,3.0,SEA,2023.0
EMP101329,4.0,SEA,2023.0
EMP101330,3.0,SEA,2023.0
EMP101331,1.0,SEA,2023.0
EMP101332,5.0,SEA,2023.0
EMP101333,2.0,SEA,2023.0
EMP101334,3.0,SEA,2023.0
EMP101335,2.0,SEA,2023.0
EMP101336,4.0,SEA,2023.0
EMP101337,1.0,SEA,2023.0
EMP101338,1.0,SEA,2023.0
EMP101339,3.0,SEA,2023.0
EMP101340,,SEA,2023.0
EMP101341,3.0,SEA,2023.0
EMP101342,4.0,SEA,2023.0
EMP101343,4.0,SEA,2023.0
EMP101344,4.0,SEA,2023.0
EMP101345,4.0,SEA,2023.0
EMP101346,5.0,SEA,2023.0
EMP101347,,SEA,2023.0
EMP101348,5.0,SEA,2023.0
EMP101349,3.0,SEA,2023.0
EMP101350,2.0,SEA,2023.0
EMP101351,4.0,SEA,2023.0
EMP101352,1.0,SEA,2023.0
EMP101353,,SEA,2023.0
EMP101354,3.0,SEA,2023.0
EMP101355,4.0,SEA,2023.0
EMP101356,5.0,SEA,2023.0
EMP101357,,SEA,2023.0
EMP101358,3.0,SEA,2023.0
EMP101359,4.0,SEA,2023.0
EMP101360,4.0,SEA,2023.0
EMP101361,4.0,SEA,2023.0
EMP101362,4.0,SEA,2023.0
EMP101363,1.0,SEA,2023.0
EMP101364,2.0,SEA,2023.0
EMP101365,3.0,SEA,2023.0
EMP101366,3.0,SEA,2023.0
EMP101367,5.0,SEA,2023.0
EMP101368,3.0,SEA,2023.0
EMP101369,2.0,SEA,2023.0
EMP101370,3.0,SEA,2023.0
EMP101371,4.0,SEA,2023.0
EMP101372,5.0,SEA,2023.0
EMP101373,4.0,SEA,2023.0
EMP101374,3.0,SEA,2023.0
EMP101375,3.0,SEA,2023.0
EMP101376,4.0,SEA,2023.0
EMP101377,,SEA,2023.0
EMP101378,4.0,SEA,2023.0
EMP101379,5.0,SEA,2023.0
EMP101380,3.0,SEA,2023.0
EMP101381,5.0,SEA,2023.0
EMP101382,,SEA,2023.0
EMP101383,1.0,SEA,2023.0
EMP101384,,SEA,2023.0
EMP101385,4.0,SEA,2023.0
EMP101386,,SEA,2023.0
EMP101387,3.0,SEA,2023.0
EMP101388,4.0,SEA,2023.0
EMP101389,4.0,SEA,2023.0
EMP101390,3.0,SEA,2023.0
EMP101391,5.0,SEA,2023.0
EMP101392,4.0,SEA,2023.0
EMP101393,4.0,SEA,2023.0
EMP101394,5.0,SEA,2023.0
EMP101395,4.0,SEA,2023.0
EMP101396,,SEA,2023.0
EMP101397,3.0,SEA,2023.0
EMP101398,3.0,SEA,2023.0
EMP101399,2.0,SEA,2023.0
EMP101400,3.0,SEA,2023.0
EMP101401,3.0,SEA,2023.0
EMP101402,4.0,SEA,2023.0
EMP101403,3.0,SEA,2023.0
EMP101404,,SEA,2023.0
EMP101405,1.0,SEA,2023.0
EMP101406,4.0,SEA,2023.0
EMP101407,5.0,SEA,2023.0
EMP101408,1.0,SEA,2023.0
EMP101409,5.0,SEA,2023.0
EMP101410,3.0,SEA,2023.0
EMP101411,2.0,SEA,2023.0
EMP101412,99.0,SEA,2023.0
EMP101413,3.0,SEA,2023.0
EMP101414,3.0,SEA,2023.0
EMP101415,2.0,SEA,2023.0
EMP101416,3.0,SEA,2023.0
EMP101417,3.0,SEA,2023.0
EMP101418,3.0,SEA,2023.0
EMP101419,1.0,SEA,2023.0
EMP101420,2.0,SEA,2023.0
EMP101421,3.0,SEA,2023.0
EMP101422,4.0,SEA,2023.0
EMP101423,4.0,SEA,2023.0
EMP101424,4.0,SEA,2023.0
EMP101425,4.0,SEA,2023.0
EMP101426,3.0,SEA,2023.0
EMP101427,4.0,SEA,2023.0
EMP101428,2.0,SEA,2023.0
EMP101429,2.0,SEA,2023.0
EMP101430,2.0,SEA,2023.0
EMP101431,3.0,SEA,2023.0
EMP101432,2.0,SEA,2023.0
EMP101433,4.0,SEA,2023.0
EMP101434,1.0,SEA,2023.0
EMP101435,4.0,SEA,2023.0
EMP101436,4.0,SEA,2023.0
EMP101437,4.0,SEA,2023.0
EMP101438,4.0,SEA,2023.0
EMP101439,1.0,SEA,2023.0
EMP101440,4.0,SEA,2023.0
EMP101441,1.0,SEA,2023.0
EMP101442,3.0,SEA,2023.0
EMP101443,5.0,SEA,2023.0
EMP101444,5.0,SEA,2023.0
EMP101445,3.0,SEA,2023.0
EMP101446,3.0,SEA,2023.0
EMP101447,2.0,SEA,2023.0
EMP101448,3.0,SEA,2023.0
EMP101449,2.0,SEA,2023.0
EMP101450,2.0,SEA,2023.0
EMP101451,2.0,SEA,2023.0
EMP101452,2.0,SEA,2023.0
EMP101453,5.0,SEA,2023.0
EMP101454,2.0,SEA,2023.0
EMP101455,4.0,SEA,2023.0
EMP101456,1.0,SEA,2023.0
EMP101457,5.0,SEA,2023.0
EMP101458,2.0,SEA,2023.0
EMP101459,1.0,SEA,2023.0
EMP101460,5.0,SEA,2023.0
EMP101461,4.0,SEA,2023.0
EMP101462,3.0,SEA,2023.0
EMP101463,1.0,SEA,2023.0
EMP101464,4.0,SEA,2023.0
EMP101465,4.0,SEA,2023.0
EMP101466,3.0,SEA,2023.0
EMP101467,5.0,SEA,2023.0
EMP101468,3.0,SEA,2023.0
EMP101469,3.0,SEA,2023.0
EMP101470,,SEA,2023.0
EMP101471,5.0,SEA,2023.0
EMP101472,1.0,SEA,2023.0
EMP101473,3.0,SEA,2023.0
EMP101474,4.0,SEA,2023.0
EMP101475,4.0,SEA,2023.0
EMP101476,,SEA,2023.0
EMP101477,1.0,SEA,2023.0
EMP101478,2.0,SEA,2023.0
EMP101479,2.0,SEA,2023.0
EMP101480,5.0,SEA,2023.0
EMP101481,,SEA,2023.0
EMP101482,3.0,SEA,2023.0
EMP101483,4.0,SEA,2023.0
EMP101484,4.0,SEA,2023.0
EMP101485,3.0,SEA,2023.0
EMP101486,1.0,SEA,2023.0
EMP101487,2.0,SEA,2023.0
EMP101488,2.0,SEA,2023.0
EMP101489,5.0,SEA,2023.0
EMP101490,4.0,SEA,2023.0
EMP101491,2.0,SEA,2023.0
EMP101492,2.0,SEA,2023.0
EMP101493,4.0,SEA,2023.0
EMP101494,3.0,SEA,2023.0
EMP101495,5.0,SEA,2023.0
EMP101496,4.0,SEA,2023.0
EMP101497,4.0,SEA,2023.0
EMP101498,4.0,SEA,2023.0
EMP101499,3.0,SEA,2023.0
EMP101500,5.0,SEA,2023.0
EMP101501,4.0,SEA,2023.0
EMP101502,5.0,SEA,2023.0
EMP101503,5.0,SEA,2023.0
EMP101504,4.0,SEA,2023.0
EMP101505,5.0,SEA,2023.0
EMP101506,3.0,SEA,2023.0
EMP101507,2.0,SEA,2023.0
EMP101508,4.0,SEA,2023.0
EMP101509,4.0,SEA,2023.0
EMP101510,3.0,SEA,2023.0
EMP101511,3.0,SEA,2023.0
EMP101512,2.0,SEA,2023.0
EMP101513,3.0,SEA,2023.0
EMP101514,4.0,SEA,2023.0
EMP101515,,SEA,2023.0
EMP101516,4.0,SEA,2023.0
EMP101517,2.0,SEA,2023.0
EMP101518,2.0,SEA,2023.0
EMP101519,2.0,SEA,2023.0
EMP101520,2.0,SEA,2023.0
EMP101521,2.0,SEA,2023.0
EMP101522,4.0,SEA,2023.0
EMP101523,4.0,SEA,2023.0
EMP101524,5.0,SEA,2023.0
EMP101525,2.0,SEA,2023.0
EMP101526,3.0,SEA,2023.0
EMP101527,5.0,SEA,2023.0
EMP101528,3.0,SEA,2023.0
EMP101529,4.0,SEA,2023.0
EMP101530,5.0,SEA,2023.0
EMP101531,4.0,SEA,2023.0
EMP101532,4.0,SEA,2023.0
EMP101533,5.0,SEA,2023.0
EMP101534,2.0,SEA,2023.0
EMP101535,3.0,SEA,2023.0
EMP101536,3.0,SEA,2023.0
EMP101537,4.0,SEA,2023.0
EMP101538,3.0,SEA,2023.0
EMP101539,4.0,SEA,2023.0
EMP101540,5.0,SEA,2023.0
EMP101541,,SEA,2023.0
EMP101542,3.0,SEA,2023.0
EMP101543,2.0,SEA,2023.0
EMP101544,2.0,SEA,2023.0
EMP101545,4.0,SEA,2023.0
EMP101546,5.0,SEA,2023.0
EMP101547,4.0,SEA,2023.0
EMP101548,3.0,SEA,2023.0
EMP101549,,SEA,2023.0
EMP101550,1.0,SEA,2023.0
EMP101551,4.0,SEA,2023.0
EMP101552,4.0,SEA,2023.0
EMP101553,1.0,SEA,2023.0
EMP101554,4.0,SEA,2023.0
EMP101555,3.0,SEA,2023.0
EMP101556,1.0,SEA,2023.0
EMP101557,3.0,SEA,2023.0
EMP101558,5.0,SEA,2023.0
EMP101559,3.0,SEA,2023.0
EMP101560,3.0,SEA,2023.0
EMP101561,2.0,SEA,2023.0
EMP101562,3.0,SEA,2023.0
EMP101563,3.0,SEA,2023.0
EMP101564,4.0,SEA,2023.0
EMP101565,,SEA,2023.0
EMP101566,1.0,SEA,2023.0
EMP101567,3.0,SEA,2023.0
EMP101568,2.0,SEA,2023.0
EMP101569,5.0,SEA,2023.0
EMP101570,3.0,SEA,2023.0
EMP101571,4.0,SEA,2023.0
EMP101572,,SEA,2023.0
EMP101573,1.0,SEA,2023.0
EMP101574,4.0,SEA,2023.0
EMP101575,2.0,SEA,2023.0
EMP101576,4.0,SEA,2023.0
EMP101577,,SEA,2023.0
EMP101578,3.0,SEA,2023.0
EMP101579,4.0,SEA,2023.0
EMP101580,4.0,SEA,2023.0
EMP101581,4.0,SEA,2023.0
EMP101582,3.0,SEA,2023.0
EMP101583,4.0,SEA,2023.0
EMP101584,5.0,SEA,2023.0
EMP101585,4.0,SEA,2023.0
EMP101586,2.0,SEA,2023.0
EMP101587,3.0,SEA,2023.0
EMP101588,3.0,SEA,2023.0
EMP101589,2.0,SEA,2023.0
EMP101590,,SEA,2023.0
EMP101591,3.0,SEA,2023.0
EMP101592,1.0,SEA,2023.0
EMP101593,1.0,SEA,2023.0
EMP101594,,SEA,2023.0
EMP101595,,SEA,2023.0
EMP101596,5.0,SEA,2023.0
EMP101597,1.0,SEA,2023.0
EMP101598,3.0,SEA,2023.0
EMP101599,2.0,SEA,2023.0
EMP101600,4.0,SEA,2023.0
EMP101601,2.0,SEA,2023.0
EMP101602,2.0,SEA,2023.0
EMP101603,3.0,SEA,2023.0
EMP101604,2.0,SEA,2023.0
EMP101605,1.0,SEA,2023.0
EMP101606,,SEA,2023.0
EMP101607,2.0,SEA,2023.0
EMP101608,3.0,SEA,2023.0
EMP101609,3.0,SEA,2023.0
EMP101610,,SEA,2023.0
EMP101611,4.0,SEA,2023.0
EMP101612,1.0,SEA,2023.0
EMP101613,4.0,SEA,2023.0
EMP101614,3.0,SEA,2023.0
EMP101615,3.0,SEA,2023.0
EMP101616,4.0,SEA,2023.0
EMP101617,3.0,SEA,2023.0
EMP101618,5.0,SEA,2023.0
EMP101619,5.0,SEA,2023.0
EMP101620,,SEA,2023.0
EMP101621,3.0,SEA,2023.0
EMP101622,2.0,SEA,2023.0
EMP101623,4.0,SEA,2023.0
EMP101624,3.0,SEA,2023.0
EMP101625,3.0,SEA,2023.0
EMP101626,1.0,SEA,2023.0
EMP101627,3.0,SEA,2023.0
EMP101628,4.0,SEA,2023.0
EMP101629,4.0,SEA,2023.0
EMP101630,3.0,SEA,2023.0
EMP101631,1.0,SEA,2023.0
EMP101632,3.0,SEA,2023.0
EMP101633,0.0,SEA,2023.0
EMP101634,4.0,SEA,2023.0
EMP101635,3.0,SEA,2023.0
EMP101636,,SEA,2023.0
EMP101637,1.0,SEA,2023.0
EMP101638,2.0,SEA,2023.0
EMP101639,,SEA,2023.0
EMP101640,5.0,SEA,2023.0
EMP101641,,SEA,2023.0
EMP101642,2.0,SEA,2023.0
EMP101643,3.0,SEA,2023.0
EMP101644,4.0,SEA,2023.0
EMP101645,2.0,SEA,2023.0
EMP101646,1.0,SEA,2023.0
EMP101647,3.0,SEA,2023.0
EMP101648,5.0,SEA,2023.0
EMP101649,4.0,SEA,2023.0
EMP101650,4.0,SEA,2023.0
EMP101651,3.0,SEA,2023.0
EMP101652,2.0,SEA,2023.0
EMP101653,,SEA,2023.0
EMP101654,2.0,SEA,2023.0
EMP101655,2.0,SEA,2023.0
EMP101656,2.0,SEA,2023.0
EMP101657,5.0,SEA,2023.0
EMP101658,2.0,SEA,2023.0
EMP101659,4.0,SEA,2023.0
EMP101660,3.0,SEA,2023.0
EMP101661,5.0,SEA,2023.0
EMP101662,2.0,SEA,2023.0
EMP101663,5.0,SEA,2023.0
EMP101664,1.0,SEA,2023.0
EMP101665,3.0,SEA,2023.0
EMP101666,2.0,SEA,2023.0
EMP101667,3.0,SEA,2023.0
EMP101668,4.0,SEA,2023.0
EMP101669,2.0,SEA,2023.0
EMP101670,3.0,SEA,2023.0
EMP101671,4.0,SEA,2023.0
EMP101672,3.0,SEA,2023.0
EMP101673,2.0,SEA,2023.0
EMP101674,3.0,SEA,2023.0
EMP101675,1.0,SEA,2023.0
EMP101676,3.0,SEA,2023.0
EMP101677,3.0,SEA,2023.0
EMP101678,5.0,SEA,2023.0
EMP101679,1.0,SEA,2023.0
EMP101680,4.0,SEA,2023.0
EMP101681,3.0,SEA,2023.0
EMP101682,3.0,SEA,2023.0
EMP101683,,SEA,2023.0
EMP101684,3.0,SEA,2023.0
EMP101685,1.0,SEA,2023.0
EMP101686,4.0,SEA,2023.0
EMP101687,4.0,SEA,2023.0
EMP101688,2.0,SEA,2023.0
EMP101689,1.0,SEA,2023.0
EMP101690,1.0,SEA,2023.0
EMP101691,4.0,SEA,2023.0
EMP101692,4.0,SEA,2023.0
EMP101693,2.0,SEA,2023.0
EMP101694,4.0,SEA,2023.0
EMP101695,5.0,SEA,2023.0
EMP101696,3.0,SEA,2023.0
EMP101697,3.0,SEA,2023.0
EMP101698,2.0,SEA,2023.0
EMP101699,4.0,SEA,2023.0
EMP101700,3.0,SEA,2023.0
EMP101701,3.0,SEA,2023.0
EMP101702,3.0,SEA,2023.0
EMP101703,5.0,SEA,2023.0
EMP101704,2.0,SEA,2023.0
EMP101705,2.0,SEA,2023.0
EMP101706,3.0,SEA,2023.0
EMP101707,4.0,SEA,2023.0
EMP101708,5.0,SEA,2023.0
EMP101709,4.0,SEA,2023.0
EMP101710,5.0,SEA,2023.0
EMP101711,5.0,SEA,2023.0
EMP101712,1.0,SEA,2023.0
EMP101713,2.0,SEA,2023.0
EMP101714,3.0,SEA,2023.0
EMP101715,4.0,SEA,2023.0
EMP101716,2.0,SEA,2023.0
EMP101717,5.0,SEA,2023.0
EMP101718,4.0,SEA,2023.0
EMP101719,1.0,SEA,2023.0
EMP101720,4.0,SEA,2023.0
EMP101721,3.0,SEA,2023.0
EMP101722,3.0,SEA,2023.0
EMP101723,2.0,SEA,2023.0
EMP101724,3.0,SEA,2023.0
EMP101725,3.0,SEA,2023.0
EMP101726,5.0,SEA,2023.0
EMP101727,3.0,SEA,2023.0
EMP101728,3.0,SEA,2023.0
EMP101729,2.0,SEA,2023.0
EMP101730,4.0,SEA,2023.0
EMP101731,2.0,SEA,2023.0
EMP101732,5.0,SEA,2023.0
EMP101733,3.0,SEA,2023.0
EMP101734,1.0,SEA,2023.0
EMP101735,4.0,SEA,2023.0
EMP101736,2.0,SEA,2023.0
EMP101737,3.0,SEA,2023.0
EMP101738,4.0,SEA,2023.0
EMP101739,4.0,SEA,2023.0
EMP101740,5.0,SEA,2023.0
EMP101741,4.0,SEA,2023.0
EMP101742,3.0,SEA,2023.0
EMP101743,1.0,SEA,2023.0
EMP101744,1.0,SEA,2023.0
EMP101745,3.0,SEA,2023.0
EMP101746,,SEA,2023.0
EMP101747,2.0,SEA,2023.0
EMP101748,2.0,SEA,2023.0
EMP101749,4.0,SEA,2023.0
EMP101750,3.0,SEA,2023.0
EMP101751,2.0,SEA,2023.0
EMP101752,3.0,SEA,2023.0
EMP101753,4.0,SEA,2023.0
EMP101754,3.0,SEA,2023.0
EMP101755,4.0,SEA,2023.0
EMP101756,4.0,SEA,2023.0
EMP101757,3.0,SEA,2023.0
EMP101758,3.0,SEA,2023.0
EMP101759,2.0,SEA,2023.0
EMP101760,3.0,SEA,2023.0
EMP101761,4.0,SEA,2023.0
EMP101762,4.0,SEA,2023.0
EMP101763,5.0,SEA,2023.0
EMP101764,5.0,SEA,2023.0
EMP101765,1.0,SEA,2023.0
EMP101766,3.0,SEA,2023.0
EMP101767,3.0,SEA,2023.0
EMP101768,4.0,SEA,2023.0
EMP101769,2.0,SEA,2023.0
EMP101770,4.0,SEA,2023.0
EMP101771,1.0,SEA,2023.0
EMP101772,3.0,SEA,2023.0
EMP101773,2.0,SEA,2023.0
EMP101774,3.0,SEA,2023.0
EMP101775,3.0,SEA,2023.0
EMP101776,4.0,SEA,2023.0
EMP101777,5.0,SEA,2023.0
EMP101778,2.0,SEA,2023.0
EMP101779,,SEA,2023.0
EMP101780,5.0,SEA,2023.0
EMP101781,4.0,SEA,2023.0
EMP101782,4.0,SEA,2023.0
EMP101783,1.0,SEA,2023.0
EMP101784,2.0,SEA,2023.0
EMP101785,5.0,SEA,2023.0
EMP101786,3.0,SEA,2023.0
EMP101787,2.0,SEA,2023.0
EMP101788,5.0,SEA,2023.0
EMP101789,4.0,SEA,2023.0
EMP101790,4.0,SEA,2023.0
EMP101791,3.0,SEA,2023.0
EMP101792,4.0,SEA,2023.0
EMP101793,,SEA,2023.0
EMP101794,4.0,SEA,2023.0
EMP101795,3.0,SEA,2023.0
EMP101796,3.0,SEA,2023.0
EMP101797,4.0,SEA,2023.0
EMP101798,1.0,SEA,2023.0
EMP101799,5.0,SEA,2023.0
EMP101800,4.0,SEA,2023.0
EMP101801,4.0,SEA,2023.0
EMP101802,3.0,SEA,2023.0
EMP101803,4.0,SEA,2023.0
EMP101804,4.0,SEA,2023.0
EMP101805,1.0,SEA,2023.0
EMP101806,,SEA,2023.0
EMP101807,3.0,SEA,2023.0
EMP101808,3.0,SEA,2023.0
EMP101809,5.0,SEA,2023.0
EMP101810,5.0,SEA,2023.0
EMP101811,5.0,SEA,2023.0
EMP101812,,SEA,2023.0
EMP101813,3.0,SEA,2023.0
EMP101814,2.0,SEA,2023.0
EMP101815,5.0,SEA,2023.0
EMP101816,1.0,SEA,2023.0
EMP101817,3.0,SEA,2023.0
EMP101818,2.0,SEA,2023.0
EMP101819,3.0,SEA,2023.0
EMP101820,5.0,SEA,2023.0
EMP101821,2.0,SEA,2023.0
EMP101822,,SEA,2023.0
EMP101823,5.0,SEA,2023.0
EMP101824,5.0,SEA,2023.0
EMP101825,5.0,SEA,2023.0
EMP101826,3.0,SEA,2023.0
EMP101827,5.0,SEA,2023.0
EMP101828,2.0,SEA,2023.0
EMP101829,2.0,SEA,2023.0
EMP101830,3.0,SEA,2023.0
EMP101831,3.0,SEA,2023.0
EMP101832,3.0,SEA,2023.0
EMP101833,3.0,SEA,2023.0
EMP101834,2.0,SEA,2023.0
EMP101835,5.0,SEA,2023.0
EMP101836,4.0,SEA,2023.0
EMP101837,2.0,SEA,2023.0
EMP101838,4.0,SEA,2023.0
EMP101839,1.0,SEA,2023.0
EMP101840,4.0,SEA,2023.0
EMP101841,5.0,SEA,2023.0
EMP101842,3.0,SEA,2023.0
EMP101843,3.0,SEA,2023.0
EMP101844,3.0,SEA,2023.0
EMP101845,3.0,SEA,2023.0
EMP101846,3.0,SEA,2023.0
EMP101847,4.0,SEA,2023.0
EMP101848,1.0,SEA,2023.0
EMP101849,5.0,SEA,2023.0
EMP101850,3.0,SEA,2023.0
EMP101851,5.0,SEA,2023.0
EMP101852,4.0,SEA,2023.0
EMP101853,1.0,SEA,2023.0
EMP101854,4.0,SEA,2023.0
EMP101855,4.0,SEA,2023.0
EMP101856,2.0,SEA,2023.0
EMP101857,4.0,SEA,2023.0
EMP101858,4.0,SEA,2023.0
EMP101859,4.0,SEA,2023.0
EMP101860,4.0,SEA,2023.0
EMP101861,1.0,SEA,2023.0
EMP101862,2.0,SEA,2023.0
EMP101863,99.0,SEA,2023.0
EMP101864,3.0,SEA,2023.0
EMP101865,,SEA,2023.0
EMP101866,4.0,SEA,2023.0
EMP101867,5.0,SEA,2023.0
EMP101868,6.0,SEA,2023.0
EMP101869,1.0,SEA,2023.0
EMP101870,2.0,SEA,2023.0
EMP101871,,SEA,2023.0
